Protein	Label	log2FC	SE	Tvalue	DF	pvalue	adj.pvalue	issue	MissingPercentage	ImputationPercentage	Entry	ambig	gene_names_ordered_locus	gene_names_primary	Gene names  (synonym )	Protein names	Function [CC]	Catalytic activity	Gene ontology (GO)	Gene ontology (molecular function)	Gene ontology (biological process)	Gene ontology (cellular component)	Subcellular location [CC]	Pathway	Cofactor	Subunit structure [CC]	EC number	Length	Activity regulation	Kinetics	Miscellaneous [CC]	Status	Protein existence	Proteomes	Sign
p_1016	lowco2_8	0.5287436107234906	0.3988003520111068	1.3258353661351954	9	0.21755794972341214	0.5067024916923628	NA	0	0	P72917	no	ssr1768	NA	NA	Ssr1768 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1017	lowco2_4	-0.9500331252060336	0.4855657034656307	-1.9565490693130858	9	0.08209844937473076	0.17437775804692315	NA	0.5	0.5	P72920	no	slr1083	NA	NA	Slr1083 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	181	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1017	lowco2_8	1.1246081197448075	0.4855657034656308	2.3160781573289375	9	0.045778776218782014	0.27328923275663	NA	0.25	0.25	P72920	no	slr1083	NA	NA	Slr1083 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	181	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1018	lowco2_4	1.1719874574840918	0.3513128779596543	3.3360219081370706	9	0.008715156925949596	0.04260080132068056	NA	0.16666666666666663	0.16666666666666666	P72923	no	slr1087	NA	NA	Slr1087 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	361	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Sign
p_1018	lowco2_8	1.2217353088791332	0.35131287795965443	3.4776274526988447	9	0.006964541223487775	0.16336984000665308	NA	0.16666666666666663	0.16666666666666666	P72923	no	slr1087	NA	NA	Slr1087 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	361	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1019	lowco2_4	0.49931502127574406	0.36535743655199154	1.366648031002073	9	0.20490089518199195	0.3346245740538862	NA	0.25	0.25	P72924	no	sll1025	NA	NA	Sll1025 protein	NA	NA	cytoplasm [GO:0005737]; oxidoreductase activity [GO:0016491]	oxidoreductase activity [GO:0016491]	NA	cytoplasm [GO:0005737]	NA	NA	NA	NA	NA	392	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1019	lowco2_8	1.2013222610941408	0.36535743655199165	3.288073926813827	9	0.009407221543852984	0.16909600367528604	NA	0.3125	0.3125	P72924	no	sll1025	NA	NA	Sll1025 protein	NA	NA	cytoplasm [GO:0005737]; oxidoreductase activity [GO:0016491]	oxidoreductase activity [GO:0016491]	NA	cytoplasm [GO:0005737]	NA	NA	NA	NA	NA	392	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_102	lowco2_4	0.22754629347061003	0.2609058840234431	0.8721393705715137	9	0.4057975505657003	0.5410247811122678	NA	0	0	P52997	no	slr0526	panB	NA	3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11) (Ketopantoate hydroxymethyltransferase) (KPHMT)	FUNCTION: Catalyzes the reversible reaction in which hydroxymethyl group from 5,10-methylenetetrahydrofolate is transferred onto alpha-ketoisovalerate to form ketopantoate. {ECO:0000255|HAMAP-Rule:MF_00156}.	CATALYTIC ACTIVITY: Reaction=(6R)-5,10-methylene-5,6,7,8-tetrahydrofolate + 3-methyl-2-oxobutanoate + H2O = (6S)-5,6,7,8-tetrahydrofolate + 2-dehydropantoate; Xref=Rhea:RHEA:11824, ChEBI:CHEBI:11561, ChEBI:CHEBI:11851, ChEBI:CHEBI:15377, ChEBI:CHEBI:15636, ChEBI:CHEBI:57453; EC=2.1.2.11; Evidence={ECO:0000255|HAMAP-Rule:MF_00156};	cytoplasm [GO:0005737]; 3-methyl-2-oxobutanoate hydroxymethyltransferase activity [GO:0003864]; magnesium ion binding [GO:0000287]; pantothenate biosynthetic process [GO:0015940]	3-methyl-2-oxobutanoate hydroxymethyltransferase activity [GO:0003864]; magnesium ion binding [GO:0000287]	pantothenate biosynthetic process [GO:0015940]	cytoplasm [GO:0005737]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00156}.	PATHWAY: Cofactor biosynthesis; (R)-pantothenate biosynthesis; (R)-pantoate from 3-methyl-2-oxobutanoate: step 1/2. {ECO:0000255|HAMAP-Rule:MF_00156}.	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00156};  Note=Binds 1 Mg(2+) ion per subunit. {ECO:0000255|HAMAP-Rule:MF_00156};	SUBUNIT: Homodecamer; pentamer of dimers. {ECO:0000255|HAMAP-Rule:MF_00156}.	2.1.2.11	260	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_102	lowco2_8	0.2933704583792623	0.26090588402344317	1.124430211596539	9	0.28992464908291815	0.5703968195130938	NA	0	0	P52997	no	slr0526	panB	NA	3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11) (Ketopantoate hydroxymethyltransferase) (KPHMT)	FUNCTION: Catalyzes the reversible reaction in which hydroxymethyl group from 5,10-methylenetetrahydrofolate is transferred onto alpha-ketoisovalerate to form ketopantoate. {ECO:0000255|HAMAP-Rule:MF_00156}.	CATALYTIC ACTIVITY: Reaction=(6R)-5,10-methylene-5,6,7,8-tetrahydrofolate + 3-methyl-2-oxobutanoate + H2O = (6S)-5,6,7,8-tetrahydrofolate + 2-dehydropantoate; Xref=Rhea:RHEA:11824, ChEBI:CHEBI:11561, ChEBI:CHEBI:11851, ChEBI:CHEBI:15377, ChEBI:CHEBI:15636, ChEBI:CHEBI:57453; EC=2.1.2.11; Evidence={ECO:0000255|HAMAP-Rule:MF_00156};	cytoplasm [GO:0005737]; 3-methyl-2-oxobutanoate hydroxymethyltransferase activity [GO:0003864]; magnesium ion binding [GO:0000287]; pantothenate biosynthetic process [GO:0015940]	3-methyl-2-oxobutanoate hydroxymethyltransferase activity [GO:0003864]; magnesium ion binding [GO:0000287]	pantothenate biosynthetic process [GO:0015940]	cytoplasm [GO:0005737]	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|HAMAP-Rule:MF_00156}.	PATHWAY: Cofactor biosynthesis; (R)-pantothenate biosynthesis; (R)-pantoate from 3-methyl-2-oxobutanoate: step 1/2. {ECO:0000255|HAMAP-Rule:MF_00156}.	COFACTOR: Name=Mg(2+); Xref=ChEBI:CHEBI:18420; Evidence={ECO:0000255|HAMAP-Rule:MF_00156};  Note=Binds 1 Mg(2+) ion per subunit. {ECO:0000255|HAMAP-Rule:MF_00156};	SUBUNIT: Homodecamer; pentamer of dimers. {ECO:0000255|HAMAP-Rule:MF_00156}.	2.1.2.11	260	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_1020	lowco2_4	0.1561711063630887	0.2847549011202891	0.5484404508883844	9	0.596729242299338	0.7012059866975207	NA	0.03125	0.03125	P72927	no	NA	sucC	NA	Succinate--CoA ligase	NA	NA	cytosol [GO:0005829]; succinate-CoA ligase complex [GO:0042709]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; succinate-CoA ligase (ADP-forming) activity [GO:0004775]; succinyl-CoA metabolic process [GO:0006104]; tricarboxylic acid cycle [GO:0006099]	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; succinate-CoA ligase (ADP-forming) activity [GO:0004775]	succinyl-CoA metabolic process [GO:0006104]; tricarboxylic acid cycle [GO:0006099]	cytosol [GO:0005829]; succinate-CoA ligase complex [GO:0042709]	NA	NA	NA	NA	NA	401	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1020	lowco2_8	0.19397866481366152	0.28475490112028917	0.681212734356832	9	0.5128815246987286	0.7355139880260738	NA	0.015625	0.015625	P72927	no	NA	sucC	NA	Succinate--CoA ligase	NA	NA	cytosol [GO:0005829]; succinate-CoA ligase complex [GO:0042709]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; succinate-CoA ligase (ADP-forming) activity [GO:0004775]; succinyl-CoA metabolic process [GO:0006104]; tricarboxylic acid cycle [GO:0006099]	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; succinate-CoA ligase (ADP-forming) activity [GO:0004775]	succinyl-CoA metabolic process [GO:0006104]; tricarboxylic acid cycle [GO:0006099]	cytosol [GO:0005829]; succinate-CoA ligase complex [GO:0042709]	NA	NA	NA	NA	NA	401	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1021	lowco2_4	-0.24791508794850395	0.32489068097266405	-0.7630723269940859	9	0.4649507207972854	0.5904059324772548	NA	0	0	P72930	no	sll1020	NA	NA	Sll1020 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	294	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1021	lowco2_8	0.31690781398318213	0.32489068097266416	0.9754290675079299	9	0.3548348540695152	0.6158595350583519	NA	0	0	P72930	no	sll1020	NA	NA	Sll1020 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	294	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1022	lowco2_4	1.2941015111644767	0.35738366984291137	3.621042650698901	9	0.005562707798013822	0.0331748116867621	NA	0	0	P72932	no	NA	hliA	NA	High light inducible protein	NA	NA	integral component of membrane [GO:0016021]	NA	NA	integral component of membrane [GO:0016021]	NA	NA	NA	NA	NA	57	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Sign
p_1022	lowco2_8	0.5631790200693517	0.3573836698429114	1.5758387066675374	9	0.1495166790302247	0.42304654105817485	NA	0	0	P72932	no	NA	hliA	NA	High light inducible protein	NA	NA	integral component of membrane [GO:0016021]	NA	NA	integral component of membrane [GO:0016021]	NA	NA	NA	NA	NA	57	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1023	lowco2_4	-0.6190275419524509	0.29525453942618984	-2.096589414528546	9	0.0654796577119563	0.14945836584360175	NA	0.1796875	0.1796875	P72937	no	slr0670	NA	NA	Slr0670 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	291	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1023	lowco2_8	0.30508295362353616	0.2952545394261899	1.0332879359499338	9	0.32843510663396835	0.5957341291449193	NA	0.1015625	0.1015625	P72937	no	slr0670	NA	NA	Slr0670 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	291	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1024	lowco2_4	-0.2938353983572917	0.3197401841339009	-0.9189817637505309	9	0.382074429624945	0.5207010527224744	NA	0	0	P72938	no	NA	nucH	NA	Extracellular nuclease	NA	NA	integral component of membrane [GO:0016021]; deoxyribonuclease I activity [GO:0004530]; DNA binding [GO:0003677]; cell communication [GO:0007154]; DNA catabolic process [GO:0006308]	deoxyribonuclease I activity [GO:0004530]; DNA binding [GO:0003677]	cell communication [GO:0007154]; DNA catabolic process [GO:0006308]	integral component of membrane [GO:0016021]	NA	NA	NA	NA	NA	1879	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1024	lowco2_8	-0.03140878656029777	0.319740184133901	-0.09823221515111275	9	0.9239009090238595	0.9670696894551285	NA	0	0	P72938	no	NA	nucH	NA	Extracellular nuclease	NA	NA	integral component of membrane [GO:0016021]; deoxyribonuclease I activity [GO:0004530]; DNA binding [GO:0003677]; cell communication [GO:0007154]; DNA catabolic process [GO:0006308]	deoxyribonuclease I activity [GO:0004530]; DNA binding [GO:0003677]	cell communication [GO:0007154]; DNA catabolic process [GO:0006308]	integral component of membrane [GO:0016021]	NA	NA	NA	NA	NA	1879	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1025	lowco2_4	-3.976043342989938	1.4755136014077896	-2.6946843046356124	9	0.024606992620600954	0.0778191598237912	NA	0.125	0.125	P72944	no	slr0680	NA	NA	Slr0680 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	140	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1025	lowco2_8	-1.7379184185548862	1.4755136014077899	-1.1778396464097216	9	0.2690660788590069	0.5515134766035495	NA	0.125	0.125	P72944	no	slr0680	NA	NA	Slr0680 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	140	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1026	lowco2_4	0.8830597040100184	0.42518231934466705	2.0768965778517723	9	0.06760436623665611	0.15235889275019024	NA	0.0625	0.0625	P72948	no	sll0649	NA	NA	OmpR subfamily	NA	NA	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; DNA-binding transcription activator activity [GO:0001216]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]	DNA-binding transcription activator activity [GO:0001216]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]	NA	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]	NA	NA	NA	NA	NA	245	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1026	lowco2_8	0.6757104979042796	0.4251823193446671	1.5892252973871333	9	0.1464725252972947	0.41954655537909763	NA	0.0625	0.0625	P72948	no	sll0649	NA	NA	OmpR subfamily	NA	NA	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; DNA-binding transcription activator activity [GO:0001216]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]	DNA-binding transcription activator activity [GO:0001216]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]	NA	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]	NA	NA	NA	NA	NA	245	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1027	lowco2_4	0.7371280860922553	0.6640642735061273	1.110025212168644	9	0.29576435248726307	0.4334233255819509	NA	0	0	P72950	no	sll0647	NA	NA	Sll0647 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	256	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1027	lowco2_8	0.2572404303571053	0.6640642735061274	0.38737278998451	9	0.7074817418540038	0.8524615188499434	NA	0.0625	0.0625	P72950	no	sll0647	NA	NA	Sll0647 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	256	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1028	lowco2_4	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.5	0	P72951	no	NA	cyaA	NA	Adenylate cyclase	NA	NA	integral component of membrane [GO:0016021]; adenylate cyclase activity [GO:0004016]; identical protein binding [GO:0042802]; cAMP biosynthetic process [GO:0006171]; intracellular signal transduction [GO:0035556]	adenylate cyclase activity [GO:0004016]; identical protein binding [GO:0042802]	cAMP biosynthetic process [GO:0006171]; intracellular signal transduction [GO:0035556]	integral component of membrane [GO:0016021]	NA	NA	NA	NA	NA	756	NA	NA	NA	unreviewed	Evidence at protein level	UP000001425: Chromosome	Sign
p_1028	lowco2_8	Inf	NA	NA	NA	NA	0	oneConditionMissing	0.625	0	P72951	no	NA	cyaA	NA	Adenylate cyclase	NA	NA	integral component of membrane [GO:0016021]; adenylate cyclase activity [GO:0004016]; identical protein binding [GO:0042802]; cAMP biosynthetic process [GO:0006171]; intracellular signal transduction [GO:0035556]	adenylate cyclase activity [GO:0004016]; identical protein binding [GO:0042802]	cAMP biosynthetic process [GO:0006171]; intracellular signal transduction [GO:0035556]	integral component of membrane [GO:0016021]	NA	NA	NA	NA	NA	756	NA	NA	NA	unreviewed	Evidence at protein level	UP000001425: Chromosome	Sign
p_1029	lowco2_4	-0.3547342260722523	0.3050285493325589	-1.1629541787103395	9	0.27475487181221925	0.410216304428146	NA	0	0	P72952	no	sll0645	NA	NA	Sll0645 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	255	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1029	lowco2_8	-0.8360394611997217	0.30502854933255896	-2.7408564314031647	9	0.022815579641258577	0.2229017511957004	NA	0	0	P72952	no	sll0645	NA	NA	Sll0645 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	255	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_103	lowco2_4	0.3861448735672789	0.26159079681160563	1.4761408974390469	9	0.17401531115367197	0.29475220030064214	NA	0.1428571428571429	0.14285714285714285	P53383	no	slr0067	mrp	NA	Iron-sulfur cluster carrier protein	FUNCTION: Binds and transfers iron-sulfur (Fe-S) clusters to target apoproteins. Can hydrolyze ATP. {ECO:0000255|HAMAP-Rule:MF_02040}.	NA	4 iron, 4 sulfur cluster binding [GO:0051539]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; metal ion binding [GO:0046872]; iron-sulfur cluster assembly [GO:0016226]	4 iron, 4 sulfur cluster binding [GO:0051539]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; metal ion binding [GO:0046872]	iron-sulfur cluster assembly [GO:0016226]	NA	NA	NA	NA	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_02040}.	NA	353	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_103	lowco2_8	0.5947355531107175	0.2615907968116057	2.273533932996268	9	0.04907867842944835	0.27880107431366047	NA	0.0892857142857143	0.08928571428571429	P53383	no	slr0067	mrp	NA	Iron-sulfur cluster carrier protein	FUNCTION: Binds and transfers iron-sulfur (Fe-S) clusters to target apoproteins. Can hydrolyze ATP. {ECO:0000255|HAMAP-Rule:MF_02040}.	NA	4 iron, 4 sulfur cluster binding [GO:0051539]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; metal ion binding [GO:0046872]; iron-sulfur cluster assembly [GO:0016226]	4 iron, 4 sulfur cluster binding [GO:0051539]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; metal ion binding [GO:0046872]	iron-sulfur cluster assembly [GO:0016226]	NA	NA	NA	NA	SUBUNIT: Homodimer. {ECO:0000255|HAMAP-Rule:MF_02040}.	NA	353	NA	NA	NA	reviewed	Inferred from homology	UP000001425: Chromosome	Unsign
p_1030	lowco2_4	0.004894290676755926	0.7168258001973574	0.006827726729992731	9	0.9947012531047625	0.9951660667744375	NA	0	0	P72959	no	slr0688	NA	NA	Slr0688 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	343	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1030	lowco2_8	0.32523016729391613	0.7168258001973576	0.4537087911796328	9	0.6607806875571662	0.8280747972430272	NA	0	0	P72959	no	slr0688	NA	NA	Slr0688 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	343	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1031	lowco2_4	0.5899224953820441	0.2709766927360177	2.1770230104503474	9	0.05745247017393118	0.13571425690835637	NA	0.125	0.125	P72961	no	slr0689	NA	NA	Slr0689 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	398	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1031	lowco2_8	0.5528892525442871	0.27097669273601777	2.0403572239436296	9	0.07172366457720236	0.31643093433041414	NA	0.08333333333333337	0.08333333333333333	P72961	no	slr0689	NA	NA	Slr0689 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	398	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1032	lowco2_4	-0.8697882596224417	0.37923957242588474	-2.293506065463212	9	0.047501420651777426	0.11938071693679164	NA	0.017857142857142905	0.017857142857142856	P72962	no	sll0639	NA	NA	Sll0639 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	417	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1032	lowco2_8	-0.1026868914775999	0.37923957242588485	-0.270770507467725	9	0.7926749684720595	0.8976499931295029	NA	0.017857142857142905	0.017857142857142856	P72962	no	sll0639	NA	NA	Sll0639 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	417	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1033	lowco2_4	0.2939921474066413	0.47412889792719093	0.6200679787541402	9	0.5505880746940379	0.6641177847436255	NA	0.03125	0.03125	P72963	no	sll0638	NA	NA	Sll0638 protein	NA	NA	outer membrane-bounded periplasmic space [GO:0030288]	NA	NA	outer membrane-bounded periplasmic space [GO:0030288]	NA	NA	NA	NA	NA	458	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1033	lowco2_8	-0.6428970179122798	0.47412889792719104	-1.3559540891156678	9	0.20815533330859015	0.4965110200653857	NA	0	0	P72963	no	sll0638	NA	NA	Sll0638 protein	NA	NA	outer membrane-bounded periplasmic space [GO:0030288]	NA	NA	outer membrane-bounded periplasmic space [GO:0030288]	NA	NA	NA	NA	NA	458	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1034	lowco2_4	-0.0686156528851632	0.44868000628970095	-0.1529278147528149	9	0.881828948833927	0.9214230255995303	NA	0.09999999999999998	0.1	P72964	no	NA	ycf45	NA	Ycf45 protein	NA	NA	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; nucleic acid binding [GO:0003676]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; nucleic acid binding [GO:0003676]	NA	NA	NA	NA	NA	NA	NA	589	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1034	lowco2_8	0.7591981324480113	0.4486800062897011	1.6920703436868025	9	0.124885535990932	0.39159634878541877	NA	0.07499999999999996	0.075	P72964	no	NA	ycf45	NA	Ycf45 protein	NA	NA	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; nucleic acid binding [GO:0003676]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; nucleic acid binding [GO:0003676]	NA	NA	NA	NA	NA	NA	NA	589	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1035	lowco2_4	0.16891495884943108	0.15666972636155674	1.0781595319801303	9	0.3090100149347266	0.44884019129935526	NA	0.125	0.125	P72967	no	slr0695	NA	NA	Slr0695 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	173	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1035	lowco2_8	0.05394048152588139	0.15666972636155677	0.34429422185495806	9	0.7385329635191622	0.8731249732449068	NA	0.015625	0.015625	P72967	no	slr0695	NA	NA	Slr0695 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	173	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1036	lowco2_4	0.3925533932750146	0.12902890532835723	3.04236784987078	9	0.013964289435916433	0.05516461920743507	NA	0	0	P72968	no	slr1590	NA	NA	Slr1590 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	295	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1036	lowco2_8	0.21985655017915293	0.12902890532835726	1.703932538369246	9	0.1225914281672349	0.3871964729758742	NA	0	0	P72968	no	slr1590	NA	NA	Slr1590 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	295	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Unsign
p_1037	lowco2_4	2.673780215061081	0.2557825633200727	10.453332628914406	9	2.4710553696571935e-6	7.557899352051502e-4	NA	0.5	0.5	P72974	no	sll1516	NA	NA	Sll1516 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	624	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Sign
p_1037	lowco2_8	2.0189519900221846	0.25578256332007276	7.893235425496049	9	2.463901464011542e-5	0.013385144703242702	NA	0.40625	0.40625	P72974	no	sll1516	NA	NA	Sll1516 protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	624	NA	NA	NA	unreviewed	Predicted	UP000001425: Chromosome	Sign
